Time [s],Velocity [km/h],Acceleration [m/s^2],Battery_Voltage [V]
2071.8,49.3125,1.33956,368.60503
2071.9,49.49134,1.18226,368.72485
2072,49.86197,0.97238,369.47485
2072.1,50.07464,0.95185,370.19488
2072.2,50.26823,0.99453,370.84491
2072.3,50.39931,0.71565,371.53987
2072.4,50.55211,0.44955,372.33971
2072.5,50.72222,0.53507,372.98987
2072.6,50.67538,0.37059,373.28995
2072.7,50.80296,0.40413,373.59
2072.8,50.92188,0.46421,373.88998
2072.9,51.01216,0.28682,374.085
2073,51.00263,0.375,374.035
2073.1,51.1528,0.47504,373.93999
2073.2,51.07124,0.34304,373.74001
2073.3,51.12419,0.4479,373.54001
2073.4,51.32469,0.57185,373.33998
2073.5,51.32126,0.58797,373.18499
2073.6,51.54001,0.40962,373.13499
2073.7,51.77173,0.48961,373.02492
2073.8,51.70387,0.2781,372.77492
2073.9,51.74317,0.27293,372.64504
2074,51.98704,0.58816,372.79501
2074.1,52.2351,0.57215,372.87
2074.2,52.26221,0.21723,372.76997
2074.3,52.44971,0.4517,372.76009
2074.4,52.45581,0.5644,372.96007
2074.5,52.63453,0.57043,373.25017
2074.6,52.7051,0.34027,373.75025
2074.7,52.75487,0.72357,374.28034
2074.8,52.79078,-0.09755,374.88028
2074.9,52.86204,0.14633,375.42018
2075,52.85596,0.336,375.82024
2075.1,52.7759,0.21739,376.17518
2075.2,52.72556,-0.05391,376.42518
2075.3,52.58149,0.02254,376.66014
2075.4,52.4905,-0.06305,376.86015
2075.5,52.47214,0.0527,377.03008
2075.6,52.27913,-0.06886,377.13008
2075.7,52.15013,-0.0663,377.26016
2075.8,52.11949,0.02475,377.46017
2075.9,52.13113,0.09157,377.64514
2076,51.93075,-0.16864,377.79514
2076.1,52.00893,-0.2346,377.94514
2076.2,51.90346,0.08111,378.09514
2076.3,51.88114,-0.33078,378.18495
2076.4,51.72156,-0.34872,378.13495
2076.5,51.61553,-0.11935,378.0699
2076.6,51.47489,-0.27323,377.96989
2076.7,51.51334,-0.13118,377.85484
2076.8,51.40805,-0.09658,377.70484
2076.9,51.38681,-0.17974,377.44944
2077,51.2126,-0.32857,376.94942
2077.1,50.98438,-0.06142,376.46445
2077.2,51.09375,-0.10282,376.01443
2077.3,51.19982,0.10486,375.45896
2077.4,51.35608,0.30605,374.65896
2077.5,51.41858,0.51029,373.72336
2077.6,51.61843,0.6192,372.47329
2077.7,51.93707,0.84286,371.10267
2077.8,52.29974,0.974,369.45258
2077.9,52.68093,1.04406,368.10403
2078,52.99631,1.22113,367.45403
2078.1,53.43422,1.20287,366.90955
2078.2,53.75,1.232,366.60955
2078.3,54.15555,1.21028,366.65629
2078.4,54.67806,1.12481,367.50633
2078.5,54.99642,0.94382,368.4921
2078.6,55.32161,0.64856,369.79216
2078.7,55.4873,0.56932,370.97153
2078.8,55.69987,0.41177,371.87153
2078.9,55.86232,0.40563,372.75646
2079,55.91211,0.23248,373.6065
2079.1,55.97819,0.15406,374.32072
2079.2,56.01859,0.1853,374.72072
2079.3,56.04068,0.00688,375.07545
2079.4,56.06575,0.01423,375.32547
2079.5,56.04688,-0.01681,375.57547
2079.6,55.98438,0.06144,375.82547
2079.7,55.95933,0.08144,376.03019
2079.8,55.9313,0.08512,376.1302
2079.9,55.8812,0.03968,376.2755
2080,55.91567,-0.03122,376.52552
2080.1,55.8752,-0.14154,376.7151
2080.2,55.82813,-0.22567,376.76509
2080.3,55.76882,-0.16077,376.81508
2080.4,55.74378,-0.104,376.8651
2080.5,55.70313,-0.09311,376.9
2080.6,55.65625,-0.04221,376.9
2080.7,55.64685,-0.01665,376.9151
2080.8,55.59694,-0.104,376.96511
2080.9,55.50318,-0.04953,377.01511
2081,55.39063,0.10145,377.06511
2081.1,55.48742,0.07245,377.13021
2081.2,55.56566,-0.09244,377.23023
2081.3,55.38447,-0.21655,377.31512
2081.4,55.34058,-0.15347,377.36511
2081.5,55.24061,-0.04035,377.44534
2081.6,55.23438,-0.11615,377.59536
2081.7,55.02186,-0.18021,377.73025
2081.8,55.01563,-0.17108,377.83024
2081.9,55,-0.28021,377.9
2082,54.88438,-0.222,377.9
2082.1,54.88438,-0.2002,377.88487
2082.2,54.75628,-0.17472,377.83487
2082.3,54.60627,-0.20801,377.83025
2082.4,54.61875,-0.07491,377.93026
2082.5,54.39687,-0.13072,378
2082.6,54.42812,-0.21837,378
2082.7,54.21875,-0.22382,377.98486
2082.8,54.20935,-0.13291,377.93486
2082.9,54.14063,-0.12981,377.9
2083,54.03125,-0.10897,377.9
2083.1,53.86874,-0.24382,377.91513
2083.2,53.93438,-0.11525,377.96514
2083.3,53.86564,-0.07074,377.98485
2083.4,53.75935,-0.18568,377.93485
2083.5,53.64998,-0.24249,377.91515
2083.6,53.66249,-0.12714,377.96515
2083.7,53.4594,-0.21472,377.98485
2083.8,53.35922,-0.16386,377.93485
2083.9,53.34375,-0.17887,377.85456
2084,53.22796,-0.09621,377.70455
2084.1,53.1469,-0.17107,377.58485
2084.2,53.11873,-0.14746,377.53485
2084.3,53.04382,-0.12978,377.46969
2084.4,53.00936,-0.02761,377.36968
2084.5,53.04059,-0.01129,377.26968
2084.6,52.95009,-0.02936,377.16969
2084.7,52.89675,0.09962,377.1
2084.8,52.85632,0.04507,377.1
2084.9,52.8125,0.02692,377.1
2085,52.75302,-0.02543,377.1
2085.1,52.77192,-0.16602,377.08484
2085.2,52.78427,0.00868,377.03483
2085.3,52.68422,-0.05306,376.95448
2085.4,52.64693,0.04713,376.80449
2085.5,52.69982,0.17587,376.63934
2085.6,52.66228,0.016,376.43933
2085.7,52.7377,0.03788,376.26966
2085.8,52.90958,0.07412,376.16965
2085.9,52.872,0.00506,376.05446
2086,52.94681,0.05261,375.90446
2086.1,52.82219,0.256,375.78482
2086.2,52.94382,0.26695,375.73482
2086.3,53.12834,0.29053,375.63929
2086.4,53.26266,0.19389,375.43926
2086.5,53.27195,0.01433,375.25443
2086.6,53.41594,0.17623,375.10444
2086.7,53.67524,0.28128,374.93925
2086.8,53.78125,0.16886,374.73923
2086.9,53.85642,0.29433,374.55442
2087,54.00973,0.3741,374.40444
2087.1,54.13133,0.30505,374.3
2087.2,54.19678,0.25957,374.3
2087.3,54.36279,0.24885,374.3
2087.4,54.41601,0.31956,374.3
2087.5,54.47852,0.27052,374.376
2087.6,54.6001,0.23956,374.62602
2087.7,54.72167,0.20148,374.90642
2087.8,54.73331,0.12831,375.25639
2087.9,54.75,-0.14729,375.56079
2088,54.75635,-0.21318,375.76082
2088.1,54.7876,-0.0237,375.96084
2088.2,54.83448,0.12504,376.16085
2088.3,54.85301,0.03075,376.34564
2088.4,54.91897,-0.08225,376.49564
2088.5,54.897,0.04863,376.63041
2088.6,54.94386,-0.024,376.73039
2088.7,54.92824,-0.024,376.83038
2088.8,54.85587,-0.04594,376.93042
2088.9,54.7934,-0.10894,377.03034
2089,54.80962,-0.13298,377.13001
2089.1,54.83099,-0.15103,377.18511
2089.2,54.7905,-0.09512,377.13511
2089.3,54.794,-0.04046,377.1149
2089.4,54.70659,-0.05656,377.1649
2089.5,54.71238,0.00502,377.17019
2089.6,54.77773,-0.04047,377.0702
2089.7,54.7784,-0.06755,376.9851
2089.8,54.77201,-0.05091,376.9351
2089.9,54.80966,-0.11706,376.8851
2090,54.80326,-0.08205,376.8351
2090.1,54.85014,-0.024,376.7851
2090.2,54.87145,-0.03498,376.7351
2090.3,54.92544,-0.00911,376.7
2090.4,54.92471,0.11403,376.7
2090.5,54.8814,0.02854,376.7
2090.6,54.88422,-0.03301,376.7
2090.7,54.82529,-0.01499,376.71492
2090.8,54.83811,-0.0495,376.76492
2090.9,54.85938,-0.02005,376.81491
2091,54.83734,0.07401,376.86491
2091.1,54.84656,-0.01148,376.88509
2091.2,54.87419,-0.05653,376.83509
2091.3,54.92188,-0.00598,376.81492
2091.4,54.9339,-0.0585,376.8649
2091.5,54.94671,-0.03851,376.9149
2091.6,55.03125,-0.024,376.96492
2091.7,54.96597,-0.02949,377.01494
2091.8,54.9908,-0.0495,377.06494
2091.9,54.94393,-0.10743,377.15978
2092,54.85295,-0.18954,377.35977
2092.1,54.82259,-0.07651,377.57494
2092.2,54.85018,-0.05845,377.82573
2092.3,54.875,-0.191,378.24396
2092.4,54.78768,-0.22802,379.04356
2092.5,54.59927,-0.42952,379.88904
2092.6,54.46137,-0.55098,380.83951
2092.7,54.18379,-0.77898,382.09503
2092.8,53.77481,-1.13304,384.04533
2092.9,53.3713,-1.43304,385.90358
2093,52.80785,-1.66551,387.55251
2093.1,52.12128,-1.86297,388.68478
2093.2,51.45761,-1.73802,388.63475
2093.3,50.73239,-1.61599,388.46266
2093.4,50.06051,-1.58552,388.01311
2093.5,49.3896,-1.65249,387.57856
2093.6,48.82337,-1.58845,387.17844
2093.7,48.29481,-1.44699,386.71759
2093.8,47.85562,-1.37944,386.11777
2093.9,47.33251,-1.26148,385.51784
2094,46.88057,-1.16344,384.91763
2094.1,46.35183,-0.98697,384.40876
2094.2,45.99244,-0.95468,384.10882
2094.3,45.66429,-1.08384,383.88481
2094.4,45.26831,-1.0023,383.83479
2094.5,44.94016,-0.91615,383.8
2094.6,44.51831,-0.94922,383.8
2094.7,44.14854,-0.90923,383.81517
2094.8,43.79566,-0.89616,383.86523
2094.9,43.44154,-0.95078,383.91526
2095,43.11077,-0.99616,383.9652
2095.1,42.73575,-1.08791,384.30326
2095.2,42.37763,-1.29342,385.30346
2095.3,41.80211,-1.51955,386.07588
2095.4,41.1029,-1.578,386.32582
2095.5,40.47272,-1.55646,386.46968
2095.6,39.93113,-1.52494,386.36963
2095.7,39.33333,-1.55491,386.23915
2095.8,38.83334,-1.44879,386.03897
2095.9,38.29816,-1.46722,385.88471
2096,37.74475,-1.44878,385.83469
2096.1,37.09758,-1.49418,385.89179
2096.2,36.58588,-1.57544,386.19146
2096.3,35.98559,-1.73672,386.43045
2096.4,35.35664,-1.86286,386.53057
2096.5,34.68472,-1.74286,386.55408
2096.6,34.02191,-1.67257,386.40428
2096.7,33.40094,-1.69944,386.20882
2096.8,32.74861,-1.60683,385.90877
2096.9,32.20027,-1.41725,385.48683
2097,31.62872,-1.25247,384.78605
2097.1,31.2108,-1.1938,384.17742
2097.2,30.78637,-1.06144,383.77736
2097.3,30.32926,-1.05111,383.5
2097.4,29.93605,-1.12144,383.5
2097.5,29.49852,-1.05646,383.43872
2097.6,29.15879,-0.98341,383.23867
2097.7,28.75506,-0.9726,383.0233
2097.8,28.37752,-1.01986,382.77328
2097.9,28.01817,-0.90341,382.49258
2098,27.74619,-0.81023,382.14256
2098.1,27.48939,-0.7408,381.86931
2098.2,27.11189,-0.87788,381.76933
2098.3,26.78883,-0.77575,381.56205
2098.4,26.565,-0.67107,381.11196
2098.5,26.34375,-0.67788,380.75396
2098.6,26.22781,-0.57021,380.60396
2098.7,26.1472,-0.44553,380.4386
2098.8,25.98688,-0.47107,380.2386
2098.9,25.8125,-0.48894,380.08465
2099,25.64719,-0.44948,380.03466
2099.1,25.50905,-0.43805,379.95398
2099.2,25.375,-0.43075,379.80395
2099.3,25.32155,-0.302,379.66928
2099.4,25.26819,-0.27451,379.56928
2099.5,25.19009,-0.20749,379.39247
2099.6,25.12251,-0.21651,379.04246
2099.7,25.09869,-0.17456,378.64639
2099.8,25.16033,-0.03669,378.14651
2099.9,25.31908,0.26096,377.5238
2100,25.57974,0.61189,376.62353
2100.1,25.80346,0.69786,375.90778
2100.2,26.13817,0.8034,375.60776
2100.3,26.46385,0.8058,375.277
2100.4,26.78948,0.94702,374.877
2100.5,27.1134,1.094,374.55388
2100.6,27.34375,1.07279,374.40391
2100.7,27.63576,1.06172,374.25392
2100.8,28.11774,1.14098,374.10388
2100.9,28.41461,0.9993,374
2101,28.8052,0.99809,374
2101.1,29.11358,0.954,374.04616
2101.2,29.39722,0.9646,374.19616
2101.3,29.68509,0.88853,374.51542
2101.4,29.80767,0.61138,375.21528
2101.5,30.08472,0.59621,375.83836
2101.6,30.3726,0.46252,376.28848
2101.7,30.60938,0.46177,376.6
2101.8,30.78125,0.28253,376.6
2101.9,30.79209,0.356,376.6308
2102,30.8708,0.37192,376.7308
2102.1,30.94836,0.40009,376.84619
2102.2,31.134,0.32947,376.99615
2102.3,31.26088,0.2772,377.16152
2102.4,31.51987,0.29884,377.36158
2102.5,31.62263,0.196,377.54621
2102.6,31.74764,0.196,377.69621
2102.7,31.87263,0.18538,377.87701
2102.8,31.97301,0.13529,378.12703
2102.9,32.07813,0.04614,378.42324
2103,32.09375,-0.03669,378.82312
2103.1,32.10038,-0.1017,379.33078
2103.2,32.0113,-0.36937,380.08104
2103.3,31.92421,-0.52129,380.76957
2103.4,31.78125,-0.61726,381.31957
2103.5,31.52691,-0.8153,381.9929
2103.6,31.10273,-1.16851,382.94295
2103.7,30.67421,-1.44462,383.75415
2103.8,30.07608,-1.53877,384.25397
2103.9,29.67879,-1.63328,384.61539
2104,29.03816,-1.67264,384.6654
2104.1,28.43104,-1.53475,384.63833
2104.2,27.95796,-1.59925,384.43831
2104.3,27.39981,-1.50865,384.28458
2104.4,26.81712,-1.538,384.23458
2104.5,26.29705,-1.51669,384.16917
2104.6,25.73016,-1.47878,384.06919
2104.7,25.19205,-1.50988,383.9846
2104.8,24.71665,-1.43267,383.93458
2104.9,24.14537,-1.42866,383.8383
2105,23.63411,-1.442,383.63831
2105.1,23.13407,-1.30204,383.3612
2105.2,22.70098,-1.01189,382.91113
2105.3,22.34827,-0.96613,382.56914
2105.4,22.00452,-1.12868,382.46917
2105.5,21.61589,-1.20255,382.35377
2105.6,21.26563,-0.74666,382.20374
2105.7,20.84161,-0.83067,382.05371
2105.8,20.50893,-0.84399,381.9037
2105.9,20.16518,-0.82667,381.7537
2106,19.70543,-0.87867,381.6037
2106.1,19.38393,-0.79331,381.40744
2106.2,19.11159,-0.68263,381.1075
2106.3,18.89512,-0.53731,380.79209
2106.4,18.72096,-0.40987,380.44195
2106.5,18.60268,-0.39748,380.18455
2106.6,18.5625,-0.47204,380.13455
2106.7,18.46424,-0.46441,380.03823
2106.8,18.44641,-0.23397,379.83825
2106.9,18.37948,-0.27953,379.6537
2107,18.33251,-0.14598,379.50373
2107.1,18.32813,-0.08064,379.30749
2107.2,18.28797,0.0154,379.00741
2107.3,18.26563,0.16021,378.67647
2107.4,18.42188,0.30806,378.27645
2107.5,18.52679,0.42806,377.84556
2107.6,18.75239,0.52669,377.34558
2107.7,19.00242,0.60893,376.89195
2107.8,19.36173,0.79677,376.54206
2107.9,19.65192,0.91935,376.22292
2108,20.08733,0.94469,375.97284
2108.1,20.50915,0.99539,375.73822
2108.2,20.94668,1.07539,375.53823
2108.3,21.40867,1.15536,375.30734
2108.4,21.90659,1.24542,375.00728
2108.5,22.29723,1.35332,374.69183
2108.6,22.82162,1.42264,374.34201
2108.7,23.30613,1.44668,374.03831
2108.8,23.85725,1.43733,373.83816
2108.9,24.42441,1.452,373.66904
2109,24.978,1.43068,373.56907
2109.1,25.49154,1.37735,373.53091
2109.2,25.95569,1.35988,373.6309
2109.3,26.4692,1.24041,373.80816
2109.4,26.89988,1.12723,374.1582
2109.5,27.24162,1.00582,374.49276
2109.6,27.62081,0.80491,374.79278
2109.7,27.95781,0.67974,375.04639
2109.8,28.22345,0.80098,375.19638
2109.9,28.52499,0.63995,375.42369
2110,28.74792,0.56929,375.82385
2110.1,28.97819,0.49064,376.20839
2110.2,29.1474,0.36934,376.55814
2110.3,29.26356,0.078,376.90802
2110.4,29.44634,0.11497,377.25816
2110.5,29.56043,0.17365,377.53093
2110.6,29.64268,0.06872,377.63092
2110.7,29.76563,0.08192,377.71546
2110.8,29.74116,0.05891,377.76547
2110.9,29.80367,0.12672,377.84643
2111,29.89538,0.13512,377.99643
2111.1,29.88178,0.05118,378.13096
2111.2,29.91985,-0.01664,378.23095
2111.3,29.96875,-0.002,378.31547
2111.4,30.02445,-0.01273,378.36547
2111.5,30.08289,-0.03127,378.4
2111.6,30.12021,0.02482,378.4
2111.7,30.1298,0.08727,378.4
2111.8,30.16306,0.03653,378.4
2111.9,30.15826,-0.01663,378.4
2112,30.16306,-0.02885,378.4
2112.1,30.04887,-0.05904,378.4
2112.2,29.998,0.03652,378.4
2112.3,30.06931,-0.01126,378.4
2112.4,30.12017,0.018,378.4
2112.5,30.0898,0.00188,378.4
2112.6,30.06051,-0.02051,378.4
2112.7,30.00483,0.04875,378.4
2112.8,30.0713,0.0565,378.4
2112.9,29.96875,0.0195,378.36898
2113,30.03807,0.10433,378.26899
2113.1,30.03516,0.14966,378.1845
2113.2,30.00683,0.07262,378.13449
2113.3,29.98634,0.08972,378.1
2113.4,30,0.14966,378.1
2113.5,30.02246,0.05112,378.11549
2113.6,30.05172,0.02049,378.16544
2113.7,30.0293,0.08814,378.18457
2113.8,30.01367,-0.00435,378.13452
2113.9,30.03809,0.07649,378.08448
2114,30.02247,0.04436,378.03448
2114.1,30.06935,0.08964,377.96896
2114.2,30.05371,0.03953,377.86897
2114.3,30.12309,0.13513,377.78449
2114.4,30.125,0.21985,377.73449
2114.5,30.17379,0.15501,377.68449
2114.6,30.19437,0.098,377.63449
2114.7,30.23933,0.12977,377.58449
2114.8,30.34185,0.19985,377.53449
2114.9,30.40813,0.20446,377.5
2115,30.35938,0.22343,377.5
2115.1,30.42494,0.00902,377.48467
2115.2,30.54688,0.24523,377.43467
2115.3,30.68373,0.32912,377.38467
2115.4,30.67685,0.58212,377.33465
2115.5,30.76375,0.29645,377.3
2115.6,30.70124,0.03061,377.3
2115.7,30.86625,0.34139,377.25337
2115.8,31.05878,0.36133,377.10339
2115.9,31.13876,0.38118,376.96893
2116,31.14751,0.38568,376.86891
2116.1,31.29503,0.36638,376.78445
2116.2,31.41998,0.38562,376.73445
2116.3,31.5519,0.34563,376.68445
2116.4,31.64752,0.35232,376.63445
2116.5,31.7831,0.41973,376.6
2116.6,31.97564,0.32115,376.6
2116.7,32.15261,0.32574,376.6
2116.8,32.27942,0.31142,376.6
2116.9,32.49635,0.34574,376.58443
2117,32.77073,0.32114,376.53443
2117.1,32.87316,0.27957,376.51557
2117.2,32.95313,0.15195,376.56557
2117.3,33.09884,0.27137,376.63113
2117.4,33.30378,0.2903,376.73111
2117.5,33.46693,0.27242,376.83111
2117.6,33.52613,0.36929,376.93113
2117.7,33.60938,0.17087,377.01557
2117.8,33.67545,0.16114,377.06557
2117.9,33.69264,0.16061,377.14673
2118,33.84887,0.12626,377.29673
2118.1,33.9982,0.11016,377.41557
2118.2,34.1163,0.004,377.46555
2118.3,34.18059,0.06241,377.48446
2118.4,34.19619,0.02841,377.43443
2118.5,34.28641,0.07827,377.4
2118.6,34.39063,0.136,377.4
2118.7,34.45313,0.1308,377.38441
2118.8,34.49131,0.1108,377.33442
2118.9,34.61279,0.12722,377.28443
2119,34.71182,0.18014,377.23444
2119.1,34.75,0.08269,377.21556
2119.2,34.85245,0.13246,377.26558
2119.3,34.97393,0.24641,377.26882
2119.4,35.08682,0.23437,377.16886
2119.5,35.03994,0.1009,377.11557
2119.6,35.17882,0.0679,377.16558
2119.7,35.27781,0.09132,377.18441
2119.8,35.42881,0.06244,377.13441
2119.9,35.46702,0.05917,377.11558
2120,35.60938,0.14005,377.16557
2120.1,35.66147,0.07916,377.2
2120.2,35.8125,0.16006,377.2
2120.3,35.84201,0.08876,377.2
2120.4,35.95141,0.11395,377.2
2120.5,36.05908,0.06265,377.15319
2120.6,36.16151,0.32735,377.00325
2120.7,36.24657,0.11773,376.86885
2120.8,36.28652,0.25165,376.7688
2120.9,36.42549,0.31687,376.66877
2121,36.54348,0.35513,376.56876
2121.1,36.6822,0.26991,376.4219
2121.2,36.72573,0.25862,376.17188
2121.3,36.92188,0.436,375.93752
2121.4,37.03653,0.42556,375.73759
2121.5,37.15458,0.42731,375.55321
2121.6,37.29157,0.516,375.40315
2121.7,37.46381,0.54207,375.20622
2121.8,37.5366,0.56383,374.9062
2121.9,37.79358,0.4473,374.62183
2122,38.05059,0.57717,374.37183
2122.1,38.22575,0.66846,374.16874
2122.2,38.41697,0.61112,374.06876
2122.3,38.66163,0.66443,373.93754
2122.4,38.92725,0.72013,373.73748
2122.5,39.1287,0.78877,373.58436
2122.6,39.35775,0.75848,373.53436
2122.7,39.59754,0.72405,373.51565
2122.8,39.84756,0.74395,373.56565
2122.9,40.10076,0.67427,373.6156
2123,40.29528,0.59574,373.66544
2123.1,40.51943,0.69388,373.76136
2123.2,40.64442,0.61941,373.96142
2123.3,40.91167,0.56594,374.19219
2123.4,41.04688,0.48065,374.49217
2123.5,41.1789,0.23603,374.80753
2123.6,41.28125,0.07287,375.15754
2123.7,41.35623,0.40104,375.49213
2123.8,41.45471,0.63427,375.79194
2123.9,41.57657,0.34567,376.03062
2124,41.5711,0.18594,376.13068
2124.1,41.60938,0.16605,376.27705
2124.2,41.57969,0.15586,376.52778
2124.3,41.68594,0.10137,376.7
2124.4,41.66795,0.20116,376.7
2124.5,41.74142,-0.02207,376.74698
2124.6,41.74141,0.16607,376.89693
2124.7,41.66638,0.196,377
2124.8,41.75705,0.18096,377
2124.9,41.90473,0.14607,376.98433
2125,42.0141,0.14074,376.93433
2125.1,42.07107,0.04608,376.86866
2125.2,42.1008,0.11631,376.76867
2125.3,42.17188,0.21096,376.66868
2125.4,42.32963,0.10208,376.56871
2125.5,42.372,0.04175,376.43743
2125.6,42.47176,0.17108,376.23734
2125.7,42.53832,0.15108,376.08432
2125.8,42.65625,0.14583,376.03432
2125.9,42.81658,0.17108,375.95296
2126,42.91332,0.18552,375.80297
2126.1,43.07961,0.2859,375.66866
2126.2,43.2046,0.30592,375.56868
2126.3,43.33373,0.28104,375.48434
2126.4,43.49852,0.28089,375.43433
2126.5,43.65064,0.27625,375.36863
2126.6,43.75561,0.396,375.26862
2126.7,43.92188,0.45087,375.16862
2126.8,44.05958,0.54393,375.06861
2126.9,44.25422,0.3461,374.96862
2127,44.44313,0.40629,374.86866
2127.1,44.59086,0.48085,374.75301
2127.2,44.80254,0.45621,374.60295
2127.3,44.9375,0.516,374.45292
2127.4,45.0767,0.47053,374.303
2127.5,45.25426,0.35116,374.16868
2127.6,45.51563,0.40611,374.06863
2127.7,45.70882,0.436,374.0314
2127.8,45.88211,0.46127,374.13136
2127.9,46.0753,0.51578,374.18433
2128,46.24289,0.456,374.13431
2128.1,46.36509,0.45095,374.11571
2128.2,46.60798,0.46583,374.16571
2128.3,46.76702,0.51911,374.23142
2128.4,46.81112,0.44126,374.33143
2128.5,46.88212,0.51095,374.38429
2128.6,47.06112,0.49094,374.3343
2128.7,47.24862,0.49573,374.28431
2128.8,47.3665,0.49886,374.23429
2128.9,47.41061,0.3714,374.21572
2129,47.52412,0.48106,374.26572
2129.1,47.64635,0.46056,374.31572
2129.2,47.77988,0.38638,374.36572
2129.3,47.8424,0.44057,374.41571
2129.4,48,0.34106,374.4657
2129.5,48.05266,0.37119,374.48431
2129.6,48.09106,0.40081,374.43429
2129.7,48.22724,0.34587,374.41573
2129.8,48.30536,0.33118,374.46573
2129.9,48.36785,0.36084,374.57865
2130,48.42902,0.26536,374.82865
2130.1,48.46609,0.14637,375.09435
2130.2,48.55536,0.23093,375.39424
2130.3,48.62633,0.15518,375.6157
2130.4,48.61917,-0.00372,375.66572
2130.5,48.67904,0.09148,375.74721
2130.6,48.65041,0.15544,375.89721
2130.7,48.65888,0.02079,376.04722
2130.8,48.73308,-0.06405,376.1972
2130.9,48.71875,-0.10136,376.34718
2131,48.70313,0.14107,376.49715
2131.1,48.63805,0.14586,376.61571
2131.2,48.67188,0.07593,376.66572
2131.3,48.55662,-0.042,376.73146
2131.4,48.5,0.0133,376.83148
2131.5,48.59965,0.12524,376.9
2131.6,48.65035,-0.05902,376.9
2131.7,48.63936,-0.10669,376.9
2131.8,48.68032,0.06107,376.9
2131.9,48.63344,0.076,376.94718
2132,48.6875,0.06589,377.09723
2132.1,48.69468,0.01116,377.21576
2132.2,48.66469,-0.05235,377.26576
2132.3,48.62375,-0.03364,377.36304
2132.4,48.68626,-0.07216,377.56304
2132.5,48.62153,-0.13749,377.74727
2132.6,48.63343,-0.25714,377.89722
2132.7,48.57093,-0.25633,378.03147
2132.8,48.56127,-0.10167,378.1315
2132.9,48.53247,-0.09283,378.23152
2133,48.40625,-0.25725,378.33153
2133.1,48.35816,-0.28168,378.43153
2133.2,48.34254,-0.19664,378.53153
2133.3,48.26086,-0.24859,378.6788
2133.4,48.16345,-0.51883,378.92871
2133.5,48.03005,-0.36384,379.14721
2133.6,47.97595,-0.70934,379.29727
2133.7,47.9363,-0.47663,379.47885
2133.8,47.81606,-0.40706,379.72887
2133.9,47.60096,-0.41182,379.99465
2134,47.59729,-0.35656,380.29467
2134.1,47.48652,-0.39837,380.51577
2134.2,47.31722,-0.9472,380.56576
2134.3,47.24884,-1.31942,380.58425
2134.4,47.00472,-0.59003,380.53423
2134.5,46.71036,-0.51216,380.5
2134.6,46.57929,-0.54707,380.5
2134.7,46.3125,-0.54672,380.54735
